x,x_dot,theta,theta_dot
3.000078547270411122e-01,-2.039885309021820862e-12,3.141592653592538031e+00,-2.341705265310072993e-11
3.000078547268225648e-01,-2.587091853478904252e-12,3.141592653590008055e+00,-3.016546561708099913e-11
3.000078547265983553e-01,-2.146605229347352267e-12,3.141592653587377271e+00,-2.540004121498923201e-11
3.000078547264543594e-01,-9.266016679914712018e-13,3.141592653585652428e+00,-1.140669978297465252e-11
3.000078547264426465e-01,6.974773000118139093e-13,3.141592653585456585e+00,7.521349919161411898e-12
3.000078547265723206e-01,1.989488854458435223e-12,3.141592653586922079e+00,2.281090735061841956e-11
3.000078547267886475e-01,2.591657572254278262e-12,3.141592653589424078e+00,3.019681244090716850e-11
3.000078547270157436e-01,2.202101920009480402e-12,3.141592653592086837e+00,2.603040154207772324e-11
3.000078547271664564e-01,1.009729675599991897e-12,3.141592653593888951e+00,1.237060038190077045e-11
3.000078547271859408e-01,-6.195452621976524727e-13,3.141592653594175832e+00,-6.605062976687787955e-12
3.000078547270622065e-01,-1.946174185398672024e-12,3.141592653592780948e+00,-2.228868040977923508e-11
3.000078547268477114e-01,-2.598294504579191093e-12,3.141592653590301598e+00,-3.025435639845362450e-11
3.000078547266177842e-01,-2.254097376078355901e-12,3.141592653587607309e+00,-2.662182860734661740e-11
3.000078547264609652e-01,-1.085335524562642125e-12,3.141592653585734141e+00,-1.324776378813068468e-11
3.000078547264344309e-01,5.500979346225452768e-13,3.141592653585365102e+00,5.788033523096815679e-12
3.000078547265530582e-01,1.909118506669088951e-12,3.141592653586699146e+00,2.184093565465488574e-11
3.000078547267661100e-01,2.606198377160344347e-12,3.141592653589160289e+00,3.032875925461376110e-11
3.000078547269987017e-01,2.302080113231922652e-12,3.141592653591884332e+00,2.716830639622440813e-11
3.000078547271612939e-01,1.153571432741537829e-12,3.141592653593821893e+00,1.403990038020947263e-11
3.000078547271941010e-01,-4.883696781052189370e-13,3.141592653594264650e+00,-5.061323806120312440e-12
3.000078547270800811e-01,-1.877127462289332132e-12,3.141592653592985229e+00,-2.145357595793559158e-11
3.000078547268681395e-01,-2.615065449217912325e-12,3.141592653590538742e+00,-3.041618623813212040e-11
3.000078547266329942e-01,-2.346682566861742472e-12,3.141592653587786277e+00,-2.767694068603131679e-11
3.000078547264652951e-01,-1.215603480362857659e-12,3.141592653585789208e+00,-1.476047866250451452e-11
3.000078547264267703e-01,4.332214749483169022e-13,3.141592653585279837e+00,4.411591731041489271e-12
3.000078547265367934e-01,1.849606229422148827e-12,3.141592653586511741e+00,2.111946635983647741e-11
3.000078547267479023e-01,2.624489203145344788e-12,3.141592653588946238e+00,3.051161859149525569e-11
3.000078547269854901e-01,2.388099256855180025e-12,3.141592653591726236e+00,2.814970390745114737e-11
3.000078547271579632e-01,1.271759981343933482e-12,3.141592653593777928e+00,1.541307414745845591e-11
3.000078547272015395e-01,-3.843348234842785143e-13,3.141592653594346807e+00,-3.835326546896658260e-12
3.000078547270950136e-01,-1.826245924324303591e-12,3.141592653593156648e+00,-2.083516022312132054e-11
3.000078547268846263e-01,-2.634547765413341667e-12,3.141592653590731032e+00,-3.061609956069813256e-11
3.000078547266446516e-01,-2.426330573005173326e-12,3.141592653587925277e+00,-2.858674940517916441e-11
3.000078547264679041e-01,-1.322593895767434896e-12,3.141592653585823847e+00,-1.600433424686499109e-11
3.000078547264197204e-01,3.407560932214030844e-13,3.141592653585201678e+00,3.321082263368056093e-12
3.000078547265231377e-01,1.806186249885758862e-12,3.141592653586354977e+00,2.059015344778507834e-11
3.000078547267330253e-01,2.644604259113152903e-12,3.141592653588773931e+00,3.072162145921832263e-11
3.000078547269751650e-01,2.461376837541204693e-12,3.141592653591604556e+00,2.898744438101381351e-11
3.000078547271558538e-01,1.368173578620890093e-12,3.141592653593751283e+00,1.653441546222234756e-11
3.000078547272080898e-01,-3.025236709079199991e-13,3.141592653594421414e+00,-2.869947977851569802e-12
3.000078547271073370e-01,-1.789703897969776030e-12,3.141592653593300533e+00,-2.038834017515315366e-11
3.000078547268977269e-01,-2.655412867174069201e-12,3.141592653590885575e+00,-3.083772765358129014e-11
3.000078547266534779e-01,-2.494145884327057429e-12,3.141592653588030970e+00,-2.936326048698894103e-11
3.000078547264692364e-01,-1.409485251352098978e-12,3.141592653585842942e+00,-1.701587227541848147e-11
3.000078547264133921e-01,2.687453139211202344e-13,3.141592653585130179e+00,2.470313250250096584e-12
3.000078547265118134e-01,1.775928265300617362e-12,3.141592653586223971e+00,2.021821829750619715e-11
3.000078547267212570e-01,2.665920041494809835e-12,3.141592653588635820e+00,3.095062694294659418e-11
3.000078547269674489e-01,2.524166417265237750e-12,3.141592653591511741e+00,2.970707193085173623e-11
3.000078547271549656e-01,1.446895693396595931e-12,3.141592653593737516e+00,1.745133884876123319e-11
3.000078547272141405e-01,-2.384766702865277769e-13,3.141592653594488915e+00,-2.112699201775963659e-12
3.000078547271176621e-01,-1.764149318311895704e-12,3.141592653593419993e+00,-2.007290578485456082e-11
3.000078547269082740e-01,-2.676429578288621612e-12,3.141592653591009920e+00,-3.106523126908040799e-11
3.000078547266601947e-01,-2.552068337881288559e-12,3.141592653588112682e+00,-3.002767784954976890e-11
3.000078547264696804e-01,-1.480743728528404676e-12,3.141592653585851824e+00,-1.784629780272883364e-11
3.000078547264075635e-01,2.119388632747866203e-13,3.141592653585066230e+00,1.798146015473958344e-12
3.000078547265022100e-01,1.754680826573685289e-12,3.141592653586114281e+00,1.995457732638998135e-11
3.000078547267115980e-01,2.686869011202751867e-12,3.141592653588524353e+00,3.117922801891362312e-11
3.000078547269613427e-01,2.577510821161507204e-12,3.141592653591441575e+00,3.031959724628878007e-11
3.000078547271545215e-01,1.510801328410585968e-12,3.141592653593733520e+00,1.819653806979928772e-11
3.000078547272196916e-01,-6.760210745446906859e-14,3.141592653594552420e+00,-1.094983408989297044e-13
3.000078547271367579e-01,-1.656573483891491698e-12,3.141592653593643369e+00,-1.878567091857040426e-11
3.000078547269329210e-01,-2.670607851169122495e-12,3.141592653591301243e+00,-3.095590534838190432e-11
3.000078547266806783e-01,-2.645885917742036817e-12,3.141592653588358264e+00,-3.108785477299200552e-11
3.000078547264782292e-01,-1.634439081252766012e-12,3.141592653585960182e+00,-1.962499037692944581e-11
3.000078547264007911e-01,-6.191425281211607294e-14,3.141592653584998729e+00,-1.407973718050748073e-12
3.000078547264732332e-01,1.570765269047996335e-12,3.141592653585784323e+00,1.776071748741223933e-11
3.000078547266718521e-01,2.538133089939762730e-12,3.141592653588066053e+00,2.937776748220335786e-11
3.000078547269164342e-01,2.619877678438031026e-12,3.141592653590915329e+00,3.073896168978004811e-11
3.000078547271217699e-01,1.720301228961300049e-12,3.141592653593342721e+00,2.058601693038619040e-11
3.000078547272110874e-01,2.224332074915413271e-13,3.141592653594440065e+00,3.259838153329875852e-12
3.000078547271546880e-01,-1.399666685761746928e-12,3.141592653593840989e+00,-1.575866106780475575e-11
3.000078547269700024e-01,-2.422091003629477488e-12,3.141592653591723572e+00,-2.799482149972929193e-11
3.000078547267320261e-01,-2.600786783474388660e-12,3.141592653588954676e+00,-3.047613736187481980e-11
3.000078547265237483e-01,-1.801538111788020178e-12,3.141592653586496642e+00,-2.149863427524886271e-11
3.000078547264234397e-01,-3.690315611710843506e-13,3.141592653585273176e+00,-4.953354177113688479e-12
3.000078547264653506e-01,1.246324544222419975e-12,3.141592653585702610e+00,1.396225683763034932e-11
3.000078547266376572e-01,2.320795795839688612e-12,3.141592653587673922e+00,2.678504169390278962e-11
3.000078547268700824e-01,2.588108614207461507e-12,3.141592653590374429e+00,3.029096943864053727e-11
3.000078547270814688e-01,1.878827216642521708e-12,3.141592653592865769e+00,2.236824141607218596e-11
3.000078547271920471e-01,5.029573488809454918e-13,3.141592653594206030e+00,6.500742095708937995e-12
3.000078547271632923e-01,-1.109031896332336354e-12,3.141592653593928919e+00,-1.235369304480255985e-11
3.000078547270018658e-01,-2.232341878565306394e-12,3.141592653592087281e+00,-2.572800759402604161e-11
3.000078547267742701e-01,-2.580293886577725451e-12,3.141592653589444062e+00,-3.016689865576424915e-11
3.000078547265597750e-01,-1.951170049498158735e-12,3.141592653586919859e+00,-2.318450406014289991e-11
3.000078547264398154e-01,-6.247510295438262171e-13,3.141592653585471684e+00,-7.909568949567584863e-12
3.000078547264566908e-01,9.863369761350657652e-13,3.141592653585610684e+00,1.091461325262020762e-11
3.000078547266084028e-01,2.155521641064721344e-12,3.141592653587337747e+00,2.480799654879313838e-11
3.000078547268321127e-01,2.576749279328658246e-12,3.141592653589932560e+00,3.009523772344123752e-11
3.000078547270496609e-01,2.019300721079701991e-12,3.141592653592490514e+00,2.395421984991236409e-11
3.000078547271782248e-01,7.355743129811839783e-13,3.141592653594038165e+00,9.191788030507943693e-12
3.000078547271719520e-01,-8.767584076980569893e-13,3.141592653594023954e+00,-9.629126035645238036e-12
3.000078547270287888e-01,-2.089027311897550889e-12,3.141592653592398143e+00,-2.401091702402499149e-11
3.000078547268083540e-01,-2.576887326246504243e-12,3.141592653589843298e+00,-3.007013744668582927e-11
3.000078547265876971e-01,-2.083367662626397581e-12,3.141592653587251593e+00,-2.468009706498544484e-11
3.000078547264511397e-01,-8.365037226724848567e-13,3.141592653585612460e+00,-1.036102122027329057e-11
3.000078547264477535e-01,7.789793438944967032e-13,3.141592653585513872e+00,8.480602833655494385e-12
3.000078547265833673e-01,2.031681449359658113e-12,3.141592653587050421e+00,2.332156733979233763e-11
3.000078547268012485e-01,2.580185769552431752e-12,3.141592653589572404e+00,3.008389923838080866e-11
3.000078547270249585e-01,2.143442924670499060e-12,3.141592653592196971e+00,2.536133762063188143e-11
3.000078547271688434e-01,9.283266538385179287e-13,3.141592653593920925e+00,1.142489529154961619e-11
3.000078547271808338e-01,-6.917443537538333924e-13,3.141592653594120321e+00,-7.455795019244329626e-12
3.000078547270518259e-01,-1.981983032848088644e-12,3.141592653592662820e+00,-2.272360223448376254e-11
3.000078547268361651e-01,-2.585449517414686517e-12,3.141592653590168371e+00,-3.012353970954161210e-11
3.000078547266095130e-01,-2.199394601249746123e-12,3.141592653587510497e+00,-2.599724803643257087e-11
3.000078547264589113e-01,-1.011365184083571616e-12,3.141592653585709272e+00,-1.238802446947706986e-11
3.000078547264390938e-01,6.143649955437312370e-13,3.141592653585418837e+00,6.545735559527590485e-12
3.000078547265623286e-01,1.939534115630394212e-12,3.141592653586807060e+00,2.221136924917905280e-11
3.000078547267762685e-01,2.592741405332839586e-12,3.141592653589279749e+00,3.018874091626696050e-11
3.000078547270058071e-01,2.251634235731596288e-12,3.141592653591969153e+00,2.659161356316285527e-11
3.000078547271625706e-01,1.086883047749622482e-12,3.141592653593841433e+00,1.326426417217251557e-11
3.000078547271894380e-01,-5.452607603945489514e-13,3.141592653594214024e+00,-5.732640541380097058e-12
3.000078547270714213e-01,-1.903001105933016859e-12,3.141592653592886641e+00,-2.176972331517770254e-11
3.000078547268588136e-01,-2.601343967150511757e-12,3.141592653590432160e+00,-3.027139512455639779e-11
3.000078547266265550e-01,-2.300417718069856903e-12,3.141592653587712114e+00,-2.714765410983647085e-11
3.000078547264639628e-01,-1.155674623715606518e-12,3.141592653585774553e+00,-1.406321318266522306e-11
3.000078547264308226e-01,4.834212155025433107e-13,3.141592653585327799e+00,5.004248563678057245e-12
3.000078547265442874e-01,1.871365951458596914e-12,3.141592653586601447e+00,2.138615067295584131e-11
3.000078547267557294e-01,2.610609264742577819e-12,3.141592653589042161e+00,3.036316312391048866e-11
3.000078547269906526e-01,2.345255738813946523e-12,3.141592653591791073e+00,2.765878458506229836e-11
3.000078547271584073e-01,1.217610245282988261e-12,3.141592653593788143e+00,1.478242605385454472e-11
3.000078547271972096e-01,-4.286243783650028381e-13,3.141592653594301066e+00,-4.358892074400969578e-12
3.000078547270876306e-01,-1.844273419554316350e-12,3.141592653593074491e+00,-2.105738250166695706e-11
3.000078547268770768e-01,-2.620364966910547212e-12,3.141592653590645323e+00,-3.046287013592476085e-11
3.000078547266397111e-01,-2.386736984356597617e-12,3.141592653587868433e+00,-2.813273458012974768e-11
3.000078547264672379e-01,-1.273537605143428508e-12,3.141592653585816741e+00,-1.543276958621493942e-11
3.000078547264233286e-01,3.801842699267766967e-13,3.141592653585244754e+00,3.787468675389266691e-12
3.000078547265294104e-01,1.821400197783296523e-12,3.141592653586430028e+00,2.077846612699606174e-11
3.000078547267394091e-01,2.630777793835275094e-12,3.141592653588851203e+00,3.057125866389809999e-11
3.000078547269791063e-01,2.424917742978311010e-12,3.141592653591654294e+00,2.856898869889490193e-11
3.000078547271559093e-01,1.323822079293494595e-12,3.141592653593755724e+00,1.601736809459625135e-11
3.000078547272043150e-01,-3.375030260499131341e-13,3.141592653594380558e+00,-3.284064250534303820e-12
3.000078547271011753e-01,-1.802336128626176191e-12,3.141592653593231699e+00,-2.054559749249075846e-11
3.000078547268915652e-01,-2.641753512432897129e-12,3.141592653590816742e+00,-3.068818300419519261e-11
3.000078547266495921e-01,-2.460635808598199461e-12,3.141592653587988337e+00,-2.897832795573671626e-11
3.000078547264689033e-01,-1.369799439967245465e-12,3.141592653585841166e+00,-1.655298327071645276e-11
3.000078547264164452e-01,2.993141764364195817e-13,3.141592653585168371e+00,2.832515732302952746e-12
3.000078547265168649e-01,1.786118426381448942e-12,3.141592653586285699e+00,2.034597206990385816e-11
3.000078547267261420e-01,2.652839313226858953e-12,3.141592653588696660e+00,3.080666854007436176e-11
3.000078547269702245e-01,2.493694342771423861e-12,3.141592653591549045e+00,2.935671406667433662e-11
3.000078547271545215e-01,1.411342172965760487e-12,3.141592653593737516e+00,1.703637043525404862e-11
3.000078547272106433e-01,-2.652915509034610737e-13,3.141592653594453388e+00,-2.430756944498634085e-12
3.000078547271124996e-01,-1.772328612851322739e-12,3.141592653593363593e+00,-2.017639030450672756e-11
3.000078547269033336e-01,-2.663589437152578934e-12,3.141592653590955297e+00,-3.092312541805391753e-11
3.000078547266573081e-01,-2.523896350804200191e-12,3.141592653588080264e+00,-2.970339708634145597e-11
3.000078547264697360e-01,-1.448567599630319720e-12,3.141592653585854045e+00,-1.747043263432501284e-11
3.000078547264103390e-01,2.354966767230588227e-13,3.141592653585099981e+00,2.077969521218800717e-12
3.000078547265064843e-01,1.761133914701959462e-12,3.141592653586165351e+00,2.003728010206038380e-11
3.000078547267156504e-01,2.674548479813669408e-12,3.141592653588572759e+00,3.104244343677927276e-11
3.000078547269636187e-01,2.551911547196606411e-12,3.141592653591469109e+00,3.002484097803067070e-11
3.000078547271541329e-01,1.482199339273461406e-12,3.141592653593730411e+00,1.786237603776977943e-11
3.000078547272164164e-01,-2.094277312264962366e-13,3.141592653594518225e+00,-1.769434147005925702e-12
3.000078547271219920e-01,-1.752138814211447154e-12,3.141592653593472839e+00,-1.992509803483736101e-11
3.000078547269127704e-01,-2.685191110094200550e-12,3.141592653591065432e+00,-3.115948935555059817e-11
3.000078547266631368e-01,-2.577362863268627567e-12,3.141592653588149542e+00,-3.031755966357937510e-11
3.000078547264699025e-01,-1.512247812737136579e-12,3.141592653585857153e+00,-1.821320604835036784e-11
3.000078547264045659e-01,6.504722707762670115e-14,3.141592653585036476e+00,7.957558320977022554e-14
3.000078547264872220e-01,1.653833817795404912e-12,3.141592653585942863e+00,1.875316508409630379e-11
3.000078547266908369e-01,2.668651917207851440e-12,3.141592653588281880e+00,3.093216415383781483e-11
3.000078547269429685e-01,2.645553695831454288e-12,3.141592653591223527e+00,3.108287148096945396e-11
3.000078547271454732e-01,1.635793213363712346e-12,3.141592653593621609e+00,1.963976327792557242e-11
3.000078547272231333e-01,6.449847204284006991e-14,3.141592653594584839e+00,1.437414455477012217e-12
